dataset_id	landmark_hours	feature	nonmissing	nonzero	mean	median	p25	p75	max
MIMIC-IV-2.2	48	nursing_oral_suction_airway_mean_valuenum_48h	6507	6442	0.9856799765339141	1.0	1.0	1.0	2.5
MIMIC-IV-2.2	48	nursing_orientation_mean_valuenum_48h	12711	12629	33.170783553091944	1.1717391304347826	0.8704636091724826	1.7126329787234043	45456.02272727273
MIMIC-IV-2.2	48	nursing_pain_mean_valuenum_48h	12101	9526	1.6662799513258526	1.0	0.1428571428571428	2.764705882352941	66.8
MIMIC-IV-2.2	48	nursing_rass_sedation_mean_valuenum_48h	11020	8476	-0.2622617511743867	-0.0769230769230769	-0.375	0.0	6.0
MIMIC-IV-2.2	48	nursing_restraints_mean_valuenum_48h	39	22	0.5083228737074891	0.6666666666666666	0.0	1.0	1.0
MIMIC-IV-2.2	48	nursing_skin_braden_pressure_mean_valuenum_48h	12684	12684	2.3710746050231166	2.3684210526315788	2.125	2.611111111111111	6.787234042553192
MIMIC-IV-2.2	48	nursing_vitals_mean_valuenum_48h	12690	12690	74.30448692370442	72.10501593046946	67.65942470895838	77.81307212082626	4771.742228739003
MIMIC-IV-2.2	48	nursing_cam_icu_delirium_min_valuenum_48h	8996	631	0.07014228546020454	0.0	0.0	0.0	1.0
MIMIC-IV-2.2	48	nursing_glucose_check_min_valuenum_48h	12704	12695	100.03246379093198	96.0	82.0	114.0	302.0
MIMIC-IV-2.2	48	nursing_mobility_turning_min_valuenum_48h	12680	77	-0.0528391167192429	0.0	0.0	0.0	21.0
MIMIC-IV-2.2	48	nursing_moisture_hygiene_min_valuenum_48h	6696	6438	2539.793718040621	1.0	1.0	1.016	999999.0
MIMIC-IV-2.2	48	nursing_nutrition_min_valuenum_48h	9011	5308	1.5681811119742537	1.0	0.0	1.0	152.0
MIMIC-IV-2.2	48	nursing_oral_suction_airway_min_valuenum_48h	6507	5961	0.9180882126940219	1.0	1.0	1.0	2.0
MIMIC-IV-2.2	48	nursing_orientation_min_valuenum_48h	12711	188	0.04613405711588388	0.0	0.0	0.0	56.9
MIMIC-IV-2.2	48	nursing_pain_min_valuenum_48h	12101	2442	0.30644161639533923	0.0	0.0	0.0	10.0
MIMIC-IV-2.2	48	nursing_rass_sedation_min_valuenum_48h	11020	8357	-2.3577132486388384	-2.0	-4.0	-1.0	6.0
MIMIC-IV-2.2	48	nursing_restraints_min_valuenum_48h	39	14	0.358974358974359	0.0	0.0	1.0	1.0
MIMIC-IV-2.2	48	nursing_skin_braden_pressure_min_valuenum_48h	12684	5645	0.45256622516556294	0.0	0.0	1.0	3.0
MIMIC-IV-2.2	48	nursing_vitals_min_valuenum_48h	12690	6386	3.6004877856579984	0.0	0.0	12.0	50.0
MIMIC-IV-2.2	48	nursing_cam_icu_delirium_max_valuenum_48h	8996	4920	0.5469097376611828	1.0	0.0	1.0	1.0
MIMIC-IV-2.2	48	nursing_glucose_check_max_valuenum_48h	12704	12704	985.8213161209068	178.0	145.0	227.0	999999.0
MIMIC-IV-2.2	48	nursing_mobility_turning_max_valuenum_48h	12680	8612	5.120662460567823	1.0	0.0	4.0	319.0
MIMIC-IV-2.2	48	nursing_moisture_hygiene_max_valuenum_48h	6696	6686	2539.8900854091994	1.012	1.0	1.021	999999.0
MIMIC-IV-2.2	48	nursing_nutrition_max_valuenum_48h	9011	5729	4.750988791477084	1.0	0.0	1.0	152.0
MIMIC-IV-2.2	48	nursing_oral_suction_airway_max_valuenum_48h	6507	6442	1.0258183494698017	1.0	1.0	1.0	4.0
MIMIC-IV-2.2	48	nursing_orientation_max_valuenum_48h	12711	12629	1468.9332247659506	14.6	12.6	18.0	999999.0
MIMIC-IV-2.2	48	nursing_pain_max_valuenum_48h	12101	9526	4.164862408065449	4.0	1.0	7.0	650.0
MIMIC-IV-2.2	48	nursing_rass_sedation_max_valuenum_48h	11020	7396	1.5662431941923776	1.0	0.0	3.0	7.0
MIMIC-IV-2.2	48	nursing_restraints_max_valuenum_48h	39	22	0.5641025641025641	1.0	0.0	1.0	1.0
MIMIC-IV-2.2	48	nursing_skin_braden_pressure_max_valuenum_48h	12684	12684	3.9998304951119525	4.0	4.0	4.0	32.5
MIMIC-IV-2.2	48	nursing_vitals_max_valuenum_48h	12690	12690	670.4187549251379	160.0	160.0	180.0	1601210.0
MIMIC-IV-2.2	48	nursing_cam_icu_delirium_first_hour_48h	9733	9721	4.410934449809925	1.9502777777777776	0.6177777777777778	5.521111111111111	47.956944444444446
MIMIC-IV-2.2	48	nursing_glucose_check_first_hour_48h	12704	12700	2.9314905629023227	1.5498611111111111	0.6332638888888888	3.75	43.5975
MIMIC-IV-2.2	48	nursing_mobility_turning_first_hour_48h	12685	12647	1.5355567599527002	0.8830555555555556	0.4	2.046666666666667	47.49611111111111
MIMIC-IV-2.2	48	nursing_moisture_hygiene_first_hour_48h	12696	12676	2.0746690777497725	1.1568055555555556	0.5	2.850138888888889	47.49611111111111
MIMIC-IV-2.2	48	nursing_nutrition_first_hour_48h	12680	12658	2.1300789738871364	1.17	0.5166666666666667	2.7800694444444445	47.49611111111111
MIMIC-IV-2.2	48	nursing_oral_suction_airway_first_hour_48h	11987	11978	7.65928139743982	4.133333333333334	1.6666666666666667	9.506805555555555	48.0
MIMIC-IV-2.2	48	nursing_orientation_first_hour_48h	12712	12618	1.026891192049507	0.4833333333333333	0.21048611111111104	1.3333333333333333	41.51277777777778
MIMIC-IV-2.2	48	nursing_pain_first_hour_48h	12684	12657	1.6987901424366656	0.91875	0.4	2.3161111111111112	47.49611111111111
MIMIC-IV-2.2	48	nursing_rass_sedation_first_hour_48h	11020	11002	3.0219640048396856	1.3543055555555554	0.5154861111111111	3.6923611111111105	47.956944444444446
MIMIC-IV-2.2	48	nursing_restraints_first_hour_48h	7361	7355	7.303588959833355	3.2222222222222223	1.1833333333333331	7.767777777777778	47.966388888888886
MIMIC-IV-2.2	48	nursing_skin_braden_pressure_first_hour_48h	12685	12660	1.727568322165287	0.9833333333333332	0.4530555555555555	2.234722222222222	47.49611111111111
MIMIC-IV-2.2	48	nursing_vitals_first_hour_48h	12690	12402	1.011572585587952	0.2495833333333333	0.0741666666666666	1.2907638888888888	47.49611111111111
MIMIC-IV-2.2	48	nursing_cam_icu_delirium_last_hour_48h	9733	9733	39.82005633754581	42.174166666666665	37.07277777777778	45.60444444444445	48.0
MIMIC-IV-2.2	48	nursing_glucose_check_last_hour_48h	12704	12704	42.63749260950182	44.63333333333333	41.266666666666666	46.465625	48.0
MIMIC-IV-2.2	48	nursing_mobility_turning_last_hour_48h	12685	12685	46.66219057942451	47.0	46.266666666666666	47.52972222222222	48.0
MIMIC-IV-2.2	48	nursing_moisture_hygiene_last_hour_48h	12696	12696	44.764483454981445	45.75	44.13597222222222	46.88333333333333	48.0
MIMIC-IV-2.2	48	nursing_nutrition_last_hour_48h	12680	12680	44.21401956274097	45.38333333333333	43.48333333333333	46.65	48.0
MIMIC-IV-2.2	48	nursing_oral_suction_airway_last_hour_48h	11987	11987	39.85027163686586	44.41638888888889	36.901111111111106	46.36666666666667	48.0
MIMIC-IV-2.2	48	nursing_orientation_last_hour_48h	12712	12712	46.07768702800504	46.54902777777778	45.403888888888886	47.36666666666667	48.0
MIMIC-IV-2.2	48	nursing_pain_last_hour_48h	12684	12684	45.76796390465679	46.19208333333333	45.011180555555555	47.119791666666664	48.0
MIMIC-IV-2.2	48	nursing_rass_sedation_last_hour_48h	11020	11020	44.196352994555355	45.63333333333333	44.040902777777774	46.810138888888886	48.0
MIMIC-IV-2.2	48	nursing_restraints_last_hour_48h	7361	7361	34.328026309831095	43.48333333333333	20.976666666666667	46.86666666666667	48.0
MIMIC-IV-2.2	48	nursing_skin_braden_pressure_last_hour_48h	12685	12685	44.57746058336618	45.97611111111111	43.80055555555556	46.99638888888889	48.0
MIMIC-IV-2.2	48	nursing_vitals_last_hour_48h	12690	12690	47.4579463707206	47.545694444444436	47.266666666666666	47.79104166666667	48.0
MIMIC-IV-2.2	48	event_cam_icu_delirium_day_06_22_count_48h	12716	9690	7.009279647687952	7.0	2.0	10.0	45.0
MIMIC-IV-2.2	48	event_cam_icu_delirium_night_22_06_count_48h	12716	5905	1.7522805913809374	0.0	0.0	3.0	24.0
MIMIC-IV-2.2	48	event_glucose_check_day_06_22_count_48h	12716	12168	7.684413337527524	6.0	3.0	10.0	69.0
MIMIC-IV-2.2	48	event_glucose_check_night_22_06_count_48h	12716	12500	4.779490405787984	4.0	2.0	6.0	31.0
MIMIC-IV-2.2	48	event_medication_infusion_day_06_22_count_48h	12716	12682	56.081472161056936	45.0	24.0	80.0	329.0
MIMIC-IV-2.2	48	event_medication_infusion_night_22_06_count_48h	12716	12542	24.775872916011323	19.0	9.0	35.0	177.0
MIMIC-IV-2.2	48	event_mobility_turning_day_06_22_count_48h	12716	12684	60.81189053161371	61.0	51.0	71.0	144.0
MIMIC-IV-2.2	48	event_mobility_turning_night_22_06_count_48h	12716	12671	30.868590751808746	32.0	25.0	37.0	90.0
MIMIC-IV-2.2	48	event_moisture_hygiene_day_06_22_count_48h	12716	12687	21.977665932683234	22.0	17.0	26.0	99.0
MIMIC-IV-2.2	48	event_moisture_hygiene_night_22_06_count_48h	12716	12174	9.68527838943064	10.0	5.0	13.0	41.0
MIMIC-IV-2.2	48	event_nutrition_day_06_22_count_48h	12716	12673	9.136835482856243	8.0	6.0	11.0	71.0
MIMIC-IV-2.2	48	event_nutrition_night_22_06_count_48h	12716	11576	3.855850896508336	4.0	2.0	5.0	49.0
MIMIC-IV-2.2	48	event_oral_suction_airway_day_06_22_count_48h	12716	11686	10.187480339729476	8.0	3.0	14.0	81.0
MIMIC-IV-2.2	48	event_oral_suction_airway_night_22_06_count_48h	12716	10075	4.583359547027367	4.0	1.0	7.0	37.0
MIMIC-IV-2.2	48	event_orientation_day_06_22_count_48h	12716	12704	55.532085561497325	51.0	37.0	68.0	266.0
MIMIC-IV-2.2	48	event_orientation_night_22_06_count_48h	12716	12681	25.31346335325574	22.0	15.0	32.0	150.0
MIMIC-IV-2.2	48	event_pain_day_06_22_count_48h	12716	12683	64.26108839257628	59.0	41.0	81.0	324.0
MIMIC-IV-2.2	48	event_pain_night_22_06_count_48h	12716	12624	31.41774142812205	28.0	18.0	41.0	178.0
MIMIC-IV-2.2	48	event_rass_sedation_day_06_22_count_48h	12716	11010	11.526187480339729	12.0	8.0	16.0	43.0
MIMIC-IV-2.2	48	event_rass_sedation_night_22_06_count_48h	12716	10346	5.252831078955646	6.0	2.0	8.0	29.0
MIMIC-IV-2.2	48	event_restraints_day_06_22_count_48h	12716	7242	32.55709342560554	12.0	0.0	57.0	273.0
MIMIC-IV-2.2	48	event_restraints_night_22_06_count_48h	12716	6156	17.677886127713116	0.0	0.0	30.0	169.0
MIMIC-IV-2.2	48	event_skin_braden_pressure_day_06_22_count_48h	12716	12684	50.30166719094055	45.0	35.0	57.0	583.0
MIMIC-IV-2.2	48	event_skin_braden_pressure_night_22_06_count_48h	12716	11934	18.815114815979868	16.0	8.0	25.0	263.0
MIMIC-IV-2.2	48	event_vitals_day_06_22_count_48h	12716	12688	244.06550802139037	230.0	206.0	272.0	1026.0
MIMIC-IV-2.2	48	event_vitals_night_22_06_count_48h	12716	12683	111.28405158854986	104.0	93.0	121.0	515.0
MIMIC-IV-2.2	48	event_cam_icu_delirium_total_count_48h	12716	9733	8.76156023906889	8.0	2.0	13.0	50.0
MIMIC-IV-2.2	48	event_cam_icu_delirium_night_fraction_48h	9733	5905	0.18208236097910008	0.16666666666666666	0.0	0.3076923076923077	1.0
MIMIC-IV-2.2	48	event_glucose_check_total_count_48h	12716	12704	12.463903743315509	9.0	6.0	15.0	100.0
MIMIC-IV-2.2	48	event_glucose_check_night_fraction_48h	12704	12500	0.42719221009325525	0.4	0.3225806451612903	0.5	1.0
MIMIC-IV-2.2	48	event_medication_infusion_total_count_48h	12716	12686	80.85734507706826	66.0	34.0	114.0	431.0
MIMIC-IV-2.2	48	event_medication_infusion_night_fraction_48h	12686	12542	0.2947330687005053	0.2916666666666667	0.21875	0.3655913978494624	1.0
MIMIC-IV-2.2	48	event_mobility_turning_total_count_48h	12716	12685	91.68048128342247	92.0	78.0	106.0	200.0
MIMIC-IV-2.2	48	event_mobility_turning_night_fraction_48h	12685	12671	0.33560883048073203	0.3372093023255814	0.3	0.375	1.0
MIMIC-IV-2.2	48	event_moisture_hygiene_total_count_48h	12716	12696	31.662944322113873	31.0	24.0	38.0	139.0
MIMIC-IV-2.2	48	event_moisture_hygiene_night_fraction_48h	12696	12174	0.2911055253351969	0.3076923076923077	0.21739130434782608	0.375	1.0
MIMIC-IV-2.2	48	event_nutrition_total_count_48h	12716	12680	12.99268637936458	12.0	9.0	15.0	84.0
MIMIC-IV-2.2	48	event_nutrition_night_fraction_48h	12680	11576	0.2835519453826489	0.2857142857142857	0.18181818181818182	0.38461538461538464	1.0
MIMIC-IV-2.2	48	event_oral_suction_airway_total_count_48h	12716	11987	14.770839886756841	12.0	4.0	21.0	108.0
MIMIC-IV-2.2	48	event_oral_suction_airway_night_fraction_48h	11987	10075	0.3006671985036676	0.3076923076923077	0.1875	0.4	1.0
MIMIC-IV-2.2	48	event_orientation_total_count_48h	12716	12712	80.84554891475307	74.0	55.0	97.0	400.0
MIMIC-IV-2.2	48	event_orientation_night_fraction_48h	12712	12681	0.3096753137003828	0.31645569620253167	0.25510204081632654	0.3684210526315789	1.0
MIMIC-IV-2.2	48	event_pain_total_count_48h	12716	12684	95.67882982069834	88.0	62.0	121.0	445.0
MIMIC-IV-2.2	48	event_pain_night_fraction_48h	12684	12624	0.3250752553539977	0.3247308247308247	0.25925925925925924	0.39201136363636363	1.0
MIMIC-IV-2.2	48	event_rass_sedation_total_count_48h	12716	11020	16.779018559295377	18.0	12.0	23.0	72.0
MIMIC-IV-2.2	48	event_rass_sedation_night_fraction_48h	11020	10346	0.3043807444805264	0.3157894736842105	0.23809523809523808	0.38095238095238093	1.0
MIMIC-IV-2.2	48	event_restraints_total_count_48h	12716	7361	50.23497955331865	16.0	0.0	90.0	362.0
MIMIC-IV-2.2	48	event_restraints_night_fraction_48h	7361	6156	0.3281980672233389	0.345679012345679	0.245	0.421875	1.0
MIMIC-IV-2.2	48	event_skin_braden_pressure_total_count_48h	12716	12685	69.11678200692042	61.0	46.0	79.0	719.0
MIMIC-IV-2.2	48	event_skin_braden_pressure_night_fraction_48h	12685	11934	0.25288886128397553	0.26282051282051283	0.1702127659574468	0.3409090909090909	1.0
MIMIC-IV-2.2	48	event_vitals_total_count_48h	12716	12690	355.34955960994023	338.0	304.0	393.0	1168.0
MIMIC-IV-2.2	48	event_vitals_night_fraction_48h	12690	12683	0.3137590850572904	0.31054131054131057	0.28695652173913044	0.3372093023255814	1.0
MIMIC-IV-2.2	48	event_all_night_22_06_count_48h	12716	12713	290.0618118905316	282.0	227.0	343.0	905.0
MIMIC-IV-2.2	48	event_all_day_06_22_count_48h	12716	12708	631.1326675055049	619.0	511.0	734.0	1636.0
MIMIC-IV-2.2	48	event_all_total_count_48h	12716	12713	921.1944793960365	906.0	748.0	1072.0	2131.0
MIMIC-IV-2.2	48	event_all_night_fraction_48h	12713	12713	0.31400997412057524	0.313102119460501	0.28411405295315684	0.3425925925925926	1.0
